日付,避難所名,開設状況,収容人数,避難世帯数,避難人数,緯度,経度,所在地,電話番号
2025-03-25 22:33:00,朝倉公民館,開設,290,12,24,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-25 22:33:00,桜井公民館,開設,99,47,77,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-25 22:51:00,バリクリーン（今治市クリーンセンター）,開設,320,9,22,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-25 22:51:00,国分小学校,開設,744,50,73,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-25 22:51:00,国分公民館,開設,75,9,21,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-25 22:51:00,朝倉小学校,開設,577,15,29,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-25 22:51:00,朝倉公民館,開設,290,12,24,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-25 22:51:00,桜井公民館,開設,99,47,77,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-25 23:14:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-25 23:14:00,バリクリーン（今治市クリーンセンター）,開設,320,9,22,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-25 23:14:00,国分小学校,開設,744,50,73,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-25 23:14:00,国分公民館,開設,75,9,21,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-25 23:14:00,朝倉小学校,開設,577,15,29,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-25 23:14:00,朝倉公民館,開設,290,12,24,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-25 23:14:00,桜井公民館,開設,99,47,77,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-25 23:17:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-25 23:17:00,バリクリーン（今治市クリーンセンター）,開設,320,11,28,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-25 23:17:00,国分小学校,開設,744,50,73,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-25 23:17:00,国分公民館,開設,75,9,21,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-25 23:17:00,朝倉小学校,開設,577,15,29,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-25 23:17:00,朝倉公民館,開設,290,12,24,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-25 23:17:00,桜井公民館,開設,99,47,77,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 03:45:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 03:45:00,バリクリーン（今治市クリーンセンター）,開設,320,12,30,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 03:45:00,国分小学校,開設,744,52,76,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 03:45:00,国分公民館,開設,75,9,22,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 03:45:00,朝倉小学校,開設,577,15,29,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 03:45:00,朝倉公民館,開設,290,12,24,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 03:45:00,桜井公民館,開設,99,51,93,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 04:46:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 04:46:00,バリクリーン（今治市クリーンセンター）,開設,320,16,48,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 04:46:00,国分小学校,開設,744,52,76,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 04:46:00,国分公民館,開設,75,9,22,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 04:46:00,朝倉小学校,開設,577,15,29,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 04:46:00,朝倉公民館,開設,290,17,39,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 04:46:00,桜井公民館,開設,99,51,93,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 05:45:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 05:45:00,バリクリーン（今治市クリーンセンター）,開設,320,18,54,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 05:45:00,国分小学校,開設,744,52,76,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 05:45:00,国分公民館,開設,75,9,22,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 05:45:00,朝倉小学校,開設,577,15,29,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 05:45:00,朝倉公民館,開設,290,17,39,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 05:45:00,桜井公民館,開設,99,51,93,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 06:53:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 06:53:00,バリクリーン（今治市クリーンセンター）,開設,320,15,40,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 06:53:00,国分小学校,開設,744,50,74,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 06:53:00,国分公民館,開設,75,6,10,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 06:53:00,朝倉小学校,開設,577,13,26,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 06:53:00,朝倉公民館,開設,290,14,31,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 06:53:00,桜井公民館,開設,99,38,69,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 07:06:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 07:06:00,バリクリーン（今治市クリーンセンター）,開設,320,14,39,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 07:06:00,国分小学校,開設,744,50,74,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 07:06:00,国分公民館,開設,75,6,10,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 07:06:00,朝倉小学校,開設,577,13,26,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 07:06:00,朝倉公民館,開設,290,14,31,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 07:06:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 07:15:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 07:15:00,バリクリーン（今治市クリーンセンター）,開設,320,14,39,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 07:15:00,国分小学校,開設,744,49,72,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 07:15:00,国分公民館,開設,75,6,10,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 07:15:00,朝倉小学校,開設,577,10,21,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 07:15:00,朝倉公民館,開設,290,14,31,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 07:15:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 07:23:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 07:23:00,バリクリーン（今治市クリーンセンター）,開設,320,14,39,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 07:23:00,国分小学校,開設,744,49,72,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 07:23:00,国分公民館,開設,75,3,4,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 07:23:00,朝倉小学校,開設,577,10,21,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 07:23:00,朝倉公民館,開設,290,5,14,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 07:23:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 07:37:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 07:37:00,バリクリーン（今治市クリーンセンター）,開設,320,14,39,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 07:37:00,国分小学校,開設,744,49,72,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 07:37:00,国分公民館,開設,75,3,4,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 07:37:00,朝倉小学校,開設,577,3,5,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 07:37:00,朝倉公民館,開設,290,5,14,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 07:37:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 08:05:00,岡山理科大学今治キャンパス体育館,開設,683,1,1,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 08:05:00,バリクリーン（今治市クリーンセンター）,開設,320,11,31,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 08:05:00,国分小学校,開設,744,49,71,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 08:05:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 08:05:00,朝倉小学校,開設,577,2,4,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 08:05:00,朝倉公民館,開設,290,5,14,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 08:05:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 08:32:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 08:32:00,バリクリーン（今治市クリーンセンター）,開設,320,11,31,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 08:32:00,国分小学校,開設,744,49,71,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 08:32:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 08:32:00,朝倉小学校,開設,577,2,4,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 08:32:00,朝倉公民館,開設,290,5,14,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 08:32:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 08:37:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 08:37:00,バリクリーン（今治市クリーンセンター）,開設,320,11,31,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 08:37:00,国分小学校,開設,744,47,67,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 08:37:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 08:37:00,朝倉小学校,開設,577,2,4,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 08:37:00,朝倉公民館,開設,290,5,14,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 08:37:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 09:02:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 09:02:00,バリクリーン（今治市クリーンセンター）,開設,320,11,31,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 09:02:00,国分小学校,開設,744,44,59,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 09:02:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 09:02:00,朝倉小学校,開設,577,2,4,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 09:02:00,朝倉公民館,開設,290,5,14,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 09:02:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 09:09:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 09:09:00,バリクリーン（今治市クリーンセンター）,開設,320,9,22,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 09:09:00,国分小学校,開設,744,44,59,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 09:09:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 09:09:00,朝倉小学校,開設,577,2,4,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 09:09:00,朝倉公民館,開設,290,4,10,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 09:09:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 10:04:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 10:04:00,バリクリーン（今治市クリーンセンター）,開設,320,9,22,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 10:04:00,国分小学校,開設,744,39,49,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 10:04:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 10:04:00,朝倉小学校,開設,577,2,4,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 10:04:00,朝倉公民館,開設,290,4,10,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 10:04:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 10:06:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 10:06:00,バリクリーン（今治市クリーンセンター）,開設,320,7,17,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 10:06:00,国分小学校,開設,744,39,49,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 10:06:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 10:06:00,朝倉小学校,開設,577,2,4,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 10:06:00,朝倉公民館,開設,290,4,10,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 10:06:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 10:26:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 10:26:00,バリクリーン（今治市クリーンセンター）,開設,320,7,17,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 10:26:00,国分小学校,開設,744,39,49,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 10:26:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 10:26:00,朝倉小学校,開設,577,1,2,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 10:26:00,朝倉公民館,開設,290,4,10,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 10:26:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 10:49:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 10:49:00,バリクリーン（今治市クリーンセンター）,開設,320,7,17,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 10:49:00,国分小学校,開設,744,39,49,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 10:49:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 10:49:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 10:49:00,朝倉公民館,開設,290,4,10,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 10:49:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 11:31:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 11:31:00,バリクリーン（今治市クリーンセンター）,開設,320,6,15,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 11:31:00,国分小学校,開設,744,39,49,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 11:31:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 11:31:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 11:31:00,朝倉公民館,開設,290,4,10,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 11:31:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 11:39:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 11:39:00,バリクリーン（今治市クリーンセンター）,開設,320,6,15,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 11:39:00,国分小学校,開設,744,39,49,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 11:39:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 11:39:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 11:39:00,朝倉公民館,開設,290,3,8,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 11:39:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 12:04:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 12:04:00,バリクリーン（今治市クリーンセンター）,開設,320,5,12,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 12:04:00,国分小学校,開設,744,39,49,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 12:04:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 12:04:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 12:04:00,朝倉公民館,開設,290,3,8,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 12:04:00,桜井公民館,開設,99,32,58,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 14:32:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 14:32:00,バリクリーン（今治市クリーンセンター）,開設,320,4,8,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 14:32:00,国分小学校,開設,744,39,46,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 14:32:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 14:32:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 14:32:00,朝倉公民館,開設,290,5,11,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 14:32:00,桜井公民館,開設,99,13,27,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 16:22:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 16:22:00,バリクリーン（今治市クリーンセンター）,開設,320,4,8,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 16:22:00,国分小学校,開設,744,36,39,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 16:22:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 16:22:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 16:22:00,朝倉公民館,開設,290,5,11,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 16:22:00,桜井公民館,開設,99,13,27,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 16:56:00,岡山理科大学今治キャンパス体育館,開設,683,2,5,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 16:56:00,バリクリーン（今治市クリーンセンター）,開設,320,3,4,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 16:56:00,国分小学校,開設,744,36,39,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 16:56:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 16:56:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 16:56:00,朝倉公民館,開設,290,6,13,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 16:56:00,桜井公民館,開設,99,13,27,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 17:53:00,岡山理科大学今治キャンパス体育館,開設,683,3,7,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 17:53:00,バリクリーン（今治市クリーンセンター）,開設,320,3,4,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 17:53:00,国分小学校,開設,744,36,39,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 17:53:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 17:53:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 17:53:00,朝倉公民館,開設,290,6,13,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 17:53:00,桜井公民館,開設,99,13,27,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 18:02:00,岡山理科大学今治キャンパス体育館,開設,683,3,7,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
2025-03-26 18:02:00,バリクリーン（今治市クリーンセンター）,開設,320,3,4,34.02111825,132.9988267,愛媛県今治市町谷甲394番地,0898-48-3601
2025-03-26 18:02:00,国分小学校,開設,744,36,39,34.03285642,133.0312148,愛媛県今治市古国分2丁目7-1,0898-47-2050
2025-03-26 18:02:00,国分公民館,開設,75,0,0,34.02850975,133.0304149,愛媛県今治市唐子台東3丁目23-6,0898-47-3663
2025-03-26 18:02:00,朝倉小学校,開設,577,0,0,33.998496,133.01666,愛媛県今治市朝倉北甲281,0898-56-2004
2025-03-26 18:02:00,朝倉公民館,開設,290,6,13,33.99602169,133.022302,愛媛県今治市朝倉北甲393,0898-56-2024
2025-03-26 18:02:00,桜井公民館,開設,99,12,25,34.01856436,133.0356102,愛媛県今治市桜井3丁目6-8,0898-48-0001
2025-03-26 18:45:00,岡山理科大学今治キャンパス体育館,開設,683,3,7,34.06947471,132.9814615,愛媛県今治市いこいの丘1-3,0898-52-9000
